authorID,year,treat,firstTreat,avgPubNumAsofYear,avg5yearCitationNumAsofYear,avgCoauthorNumAsofYear,creerLength,avgIDRpercentileAsofYear,avgRefsAsofYear,CumuCitationNumLagged,CumuPaperNumLagged,CumuCoauthorNumLagged
1910006458,2005,1,2012,2.0,42.5,2.0,0,0.44016323205908126,32.5,0,0,0
1910006458,2006,1,2012,1.0,42.5,2.0,1,0.44016323205908126,32.5,85,2,4
1910006458,2007,1,2012,1.0,36.0,2.0,2,0.41144969713220125,33.666666666666664,85,2,4
1910006458,2008,1,2012,1.0,28.75,2.0,3,0.5067718779169289,34.25,108,3,6
1910006458,2009,1,2012,1.0,23.4,1.8,4,0.6038016142721574,31.6,115,4,8
1910006458,2010,1,2012,1.0,19.666666666666668,1.8333333333333333,5,0.5452489487757747,31.833333333333332,117,5,9
1910006458,2011,1,2012,1.7142857142857142,17.25,1.6666666666666667,6,0.3308492242614649,34.666666666666664,118,6,11
1910006458,2012,1,2012,1.75,17.357142857142858,1.6428571428571428,7,0.34926090362237455,34.07142857142857,207,12,20
1910006458,2013,1,2012,1.6666666666666667,16.866666666666667,1.6666666666666667,8,0.35457144750713937,35.333333333333336,243,14,23
1910006458,2014,1,2012,1.5,16.866666666666667,1.6666666666666667,9,0.35457144750713937,35.333333333333336,253,15,25
1910006458,2015,1,2012,1.5454545454545454,15.941176470588236,1.7058823529411764,10,0.35961662818600315,35.588235294117645,253,15,25
3211393353,2005,1,2008,0.0,0,0,3,0,0,0,0,0
3211393353,2006,1,2008,0.5,16.0,4.0,4,0.8412731254535963,20.0,0,0,0
3211393353,2007,1,2008,0.6666666666666666,51.0,3.5,5,0.7049310316142903,39.5,16,1,4
3211393353,2008,1,2008,1.5,86.33333333333333,5.5,6,0.335349303808053,50.333333333333336,102,2,7
3211393353,2009,1,2008,1.4,85.42857142857143,5.571428571428571,7,0.42264225432285907,48.42857142857143,518,6,33
3211393353,2010,1,2008,1.3333333333333333,81.25,5.5,8,0.4425449069616201,52.5,598,7,39
3211393353,2011,1,2008,1.5714285714285714,76.45454545454545,5.545454545454546,9,0.39996332645569316,58.36363636363637,650,8,44
3211393353,2012,1,2008,1.5,73.08333333333333,5.583333333333333,10,0.36663304925105206,56.0,841,11,61
3211393353,2013,1,2008,1.5555555555555556,73.92857142857143,5.5,11,0.37018339997511707,51.857142857142854,877,12,67
3211393353,2014,1,2008,1.5,72.6,5.4,12,0.3763577437513335,51.2,1035,14,77
3211393353,2015,1,2008,1.4545454545454546,73.25,5.375,13,0.3749730616543113,51.3125,1089,15,81
2201301792,2005,1,2007,1.0,0.0,4.0,6,0.7637485098222153,19.0,0,0,0
2201301792,2006,1,2007,1.0,2.5,3.0,7,0.5407483819763436,14.0,0,1,4
2201301792,2007,1,2007,1.3333333333333333,26.25,2.75,8,0.4775782445290869,39.75,5,2,6
2201301792,2008,1,2007,1.5,21.333333333333332,2.8333333333333335,9,0.3830609789488639,30.333333333333332,105,4,11
2201301792,2009,1,2007,1.4,21.714285714285715,2.857142857142857,10,0.32833798195616903,29.571428571428573,128,6,17
2201301792,2010,1,2007,1.5,19.333333333333332,2.888888888888889,11,0.312576761837182,29.0,152,7,20
2201301792,2011,1,2007,1.4285714285714286,22.1,2.8,12,0.3622678483246435,29.6,174,9,26
2201301792,2012,1,2007,1.375,21.727272727272727,2.727272727272727,13,0.34154813923430366,29.09090909090909,221,10,28
2201301792,2013,1,2007,1.2222222222222223,21.727272727272727,2.727272727272727,14,0.34154813923430366,29.09090909090909,239,11,30
2201301792,2014,1,2007,1.1,21.727272727272727,2.727272727272727,15,0.34154813923430366,29.09090909090909,239,11,30
2201301792,2015,1,2007,1.0909090909090908,20.0,2.75,16,0.39131320188954066,27.75,239,11,30
2163875982,2005,1,2012,1.0,4.0,4.0,4,0.9139065982480693,22.0,0,0,0
2163875982,2006,1,2012,0.5,4.0,4.0,5,0.9139065982480693,22.0,4,1,4
2163875982,2007,1,2012,0.6666666666666666,8.0,4.0,6,0.8360780634232176,21.5,4,1,4
2163875982,2008,1,2012,0.75,8.333333333333334,4.0,7,0.8490963752608146,19.333333333333332,16,2,8
2163875982,2009,1,2012,1.2,11.333333333333334,3.8333333333333335,8,0.5359858463325259,26.0,25,3,12
2163875982,2010,1,2012,1.6666666666666667,11.7,3.6,9,0.400723285424773,25.5,68,6,23
2163875982,2011,1,2012,2.0,14.142857142857142,3.642857142857143,10,0.32915310709003937,25.571428571428573,117,10,36
2163875982,2012,1,2012,2.25,13.0,3.7222222222222223,11,0.2876269435168976,28.333333333333332,198,14,51
2163875982,2013,1,2012,2.0,13.0,3.7222222222222223,12,0.2876269435168976,28.333333333333332,234,18,67
2163875982,2014,1,2012,1.9,12.736842105263158,3.789473684210526,13,0.3167939880909176,29.473684210526315,234,18,67
2163875982,2015,1,2012,2.4545454545454546,13.0,3.6666666666666665,14,0.2543922275765105,31.296296296296298,242,19,72
2463788139,2005,1,2012,1.0,111.0,2.0,0,0.24170480549199086,42.0,0,0,0
2463788139,2006,1,2012,0.5,111.0,2.0,1,0.24170480549199086,42.0,111,1,2
2463788139,2007,1,2012,0.3333333333333333,111.0,2.0,2,0.24170480549199086,42.0,111,1,2
2463788139,2008,1,2012,0.5,74.5,1.5,3,0.40098616167592394,50.0,111,1,2
2463788139,2009,1,2012,0.8,73.75,2.0,4,0.3016020904665727,47.5,149,2,3
2463788139,2010,1,2012,0.6666666666666666,73.75,2.0,5,0.3016020904665727,47.5,295,4,8
2463788139,2011,1,2012,0.7142857142857143,76.6,2.2,6,0.3774510457705887,49.0,295,4,8
2463788139,2012,1,2012,0.75,65.16666666666667,2.3333333333333335,7,0.3758219456613859,46.5,383,5,11
2463788139,2013,1,2012,0.7777777777777778,66.85714285714286,2.2857142857142856,8,0.332100885956473,49.142857142857146,391,6,14
2463788139,2014,1,2012,1.0,49.9,3.3,9,0.27528241901073247,43.9,468,7,16
2463788139,2015,1,2012,1.0909090909090908,41.666666666666664,3.4166666666666665,10,0.22940201584227704,40.083333333333336,499,10,33
2117683311,2005,0,0,0.0,0,0,2,0,0,0,0,0
2117683311,2006,0,0,0.0,0,0,3,0,0,0,0,0
2117683311,2007,0,0,0.0,0,0,4,0,0,0,0,0
2117683311,2008,0,0,0.0,0,0,5,0,0,0,0,0
2117683311,2009,0,0,0.0,0,0,6,0,0,0,0,0
2117683311,2010,0,0,0.0,0,0,7,0,0,0,0,0
2117683311,2011,0,0,0.0,0,0,8,0,0,0,0,0
2117683311,2012,0,0,0.0,0,0,9,0,0,0,0,0
2117683311,2013,0,0,0.0,0,0,10,0,0,0,0,0
2117683311,2014,0,0,0.3,17.666666666666668,2.3333333333333335,11,0.0908293921243392,40.0,0,0,0
2117683311,2015,0,0,0.2727272727272727,17.666666666666668,2.3333333333333335,12,0.0908293921243392,40.0,53,3,7
1997090384,2005,1,2014,0.0,0,0,2,0,0,0,0,0
1997090384,2006,1,2014,0.5,13.0,7.0,3,0.5191369892664791,27.0,0,0,0
1997090384,2007,1,2014,0.3333333333333333,13.0,7.0,4,0.5191369892664791,27.0,13,1,7
1997090384,2008,1,2014,0.25,13.0,7.0,5,0.5191369892664791,27.0,13,1,7
1997090384,2009,1,2014,0.4,10.0,5.5,6,0.6916867889936247,23.5,13,1,7
1997090384,2010,1,2014,0.3333333333333333,10.0,5.5,7,0.6916867889936247,23.5,20,2,11
1997090384,2011,1,2014,0.7142857142857143,9.4,5.8,8,0.368119179669704,23.4,20,2,11
1997090384,2012,1,2014,0.625,9.4,5.8,9,0.368119179669704,23.4,47,5,29
1997090384,2013,1,2014,0.7777777777777778,8.857142857142858,5.285714285714286,10,0.3406634290731864,23.428571428571427,47,5,29
1997090384,2014,1,2014,0.8,8.0,5.125,11,0.34290003511739486,23.75,62,7,37
1997090384,2015,1,2014,0.8181818181818182,8.11111111111111,4.888888888888889,12,0.3227890562598158,24.333333333333332,64,8,41
2158338442,2005,1,2007,2.0,14.0,2.0,0,0.3625814102515938,23.5,0,0,0
2158338442,2006,1,2007,1.0,14.0,2.0,1,0.3625814102515938,23.5,28,2,4
2158338442,2007,1,2007,1.0,10.0,2.3333333333333335,2,0.5390280726277,22.0,28,2,4
2158338442,2008,1,2007,1.0,7.75,2.5,3,0.6382764219083206,25.25,30,3,7
2158338442,2009,1,2007,0.8,7.75,2.5,4,0.6382764219083206,25.25,31,4,10
2158338442,2010,1,2007,0.6666666666666666,7.75,2.5,5,0.6382764219083206,25.25,31,4,10
2158338442,2011,1,2007,0.5714285714285714,7.75,2.5,6,0.6382764219083206,25.25,31,4,10
2158338442,2012,1,2007,0.5,7.75,2.5,7,0.6382764219083206,25.25,31,4,10
2158338442,2013,1,2007,0.4444444444444444,7.75,2.5,8,0.6382764219083206,25.25,31,4,10
2158338442,2014,1,2007,0.4,7.75,2.5,9,0.6382764219083206,25.25,31,4,10
2158338442,2015,1,2007,0.36363636363636365,7.75,2.5,10,0.6382764219083206,25.25,31,4,10
2122573570,2005,0,0,0.0,0,0,5,0,0,0,0,0
2122573570,2006,0,0,0.5,49.0,4.0,6,0.8339294839039346,37.0,0,0,0
2122573570,2007,0,0,0.3333333333333333,49.0,4.0,7,0.8339294839039346,37.0,49,1,4
2122573570,2008,0,0,0.25,49.0,4.0,8,0.8339294839039346,37.0,49,1,4
2122573570,2009,0,0,0.2,49.0,4.0,9,0.8339294839039346,37.0,49,1,4
2122573570,2010,0,0,0.16666666666666666,49.0,4.0,10,0.8339294839039346,37.0,49,1,4
2122573570,2011,0,0,0.14285714285714285,49.0,4.0,11,0.8339294839039346,37.0,49,1,4
2122573570,2012,0,0,0.125,49.0,4.0,12,0.8339294839039346,37.0,49,1,4
2122573570,2013,0,0,0.1111111111111111,49.0,4.0,13,0.8339294839039346,37.0,49,1,4
2122573570,2014,0,0,0.2,26.5,4.0,14,0.6328945833743604,27.5,49,1,4
2122573570,2015,0,0,0.36363636363636365,19.0,3.5,15,0.5578686097316666,34.0,53,2,8
245845936,2005,1,2011,1.0,93.0,2.0,0,0.4403127383676583,52.0,0,0,0
245845936,2006,1,2011,0.5,93.0,2.0,1,0.4403127383676583,52.0,93,1,2
245845936,2007,1,2011,0.6666666666666666,144.5,2.0,2,0.5068471297117989,96.0,93,1,2
245845936,2008,1,2011,0.75,144.33333333333334,2.3333333333333335,3,0.6219664217943578,95.33333333333333,289,2,4
245845936,2009,1,2011,1.8,79.11111111111111,2.3333333333333335,4,0.2878866115339795,106.55555555555556,433,3,7
245845936,2010,1,2011,1.8333333333333333,77.0909090909091,2.4545454545454546,5,0.3146164575887162,99.54545454545455,712,9,21
245845936,2011,1,2011,2.142857142857143,63.666666666666664,2.466666666666667,6,0.27865155876939174,108.2,848,11,27
245845936,2012,1,2011,2.5,61.9,2.5,7,0.24317743514403736,107.1,955,15,37
245845936,2013,1,2011,2.3333333333333335,59.38095238095238,2.4761904761904763,8,0.27905559787332207,104.0952380952381,1238,20,50
245845936,2014,1,2011,2.3,64.08695652173913,2.5217391304347827,9,0.28179477720143575,104.21739130434783,1247,21,52
245845936,2015,1,2011,2.5454545454545454,65.10714285714286,2.5714285714285716,10,0.25706052765504933,101.64285714285714,1474,23,58
2604453257,2005,1,2007,2.0,53.0,2.5,0,0.08032990083905416,25.0,0,0,0
2604453257,2006,1,2007,1.0,53.0,2.5,1,0.08032990083905416,25.0,106,2,5
2604453257,2007,1,2007,2.3333333333333335,25.714285714285715,2.2857142857142856,2,0.06957671442618944,35.42857142857143,106,2,5
2604453257,2008,1,2007,2.75,28.0,2.1818181818181817,3,0.06955625239355667,38.72727272727273,180,7,16
2604453257,2009,1,2007,2.6,26.23076923076923,2.076923076923077,4,0.07195707865741961,38.07692307692308,308,11,24
